ID,kwh
2024-10-14_consumer_device_18_data_user_13,1.1319196799348101
2024-10-15_consumer_device_18_data_user_13,1.3732577212273467
2024-10-16_consumer_device_18_data_user_13,1.2098828126477996
2024-10-17_consumer_device_18_data_user_13,0.882955398110456
2024-10-18_consumer_device_18_data_user_13,0.6737831757796181
2024-10-19_consumer_device_18_data_user_13,0.0
2024-10-20_consumer_device_18_data_user_13,0.5207573616183417
2024-10-21_consumer_device_18_data_user_13,0.997411681786405
2024-10-22_consumer_device_18_data_user_13,1.144529668115505
2024-10-23_consumer_device_18_data_user_13,0.7301933738598689
2024-10-24_consumer_device_18_data_user_13,0.6705314093364239
2024-09-24_consumer_device_18_data_user_2,6.401054292907942
2024-09-25_consumer_device_18_data_user_2,5.989246036372562
2024-09-26_consumer_device_18_data_user_2,3.9601158329406916
2024-09-27_consumer_device_18_data_user_2,2.960477431128863
2024-09-28_consumer_device_18_data_user_2,5.4561660477169
2024-09-29_consumer_device_18_data_user_2,2.2910886412294933
2024-09-30_consumer_device_18_data_user_2,4.062760419027336
2024-10-01_consumer_device_18_data_user_2,3.843463770186425
2024-10-02_consumer_device_18_data_user_2,4.440902804292794
2024-10-03_consumer_device_18_data_user_2,3.972284241385002
2024-10-04_consumer_device_18_data_user_2,4.723497869886121
2024-10-05_consumer_device_18_data_user_2,3.380459990908414
2024-10-06_consumer_device_18_data_user_2,2.2737409040232075
2024-10-07_consumer_device_18_data_user_2,5.574471899152312
2024-10-08_consumer_device_18_data_user_2,2.888581821205288
2024-10-09_consumer_device_18_data_user_2,4.822472865002561
2024-10-10_consumer_device_18_data_user_2,5.079934520247731
2024-10-11_consumer_device_18_data_user_2,4.749653938008763
2024-10-12_consumer_device_18_data_user_2,4.4403166928002875
2024-10-13_consumer_device_18_data_user_2,4.133359830675701
2024-10-14_consumer_device_18_data_user_2,4.693616015436297
2024-10-15_consumer_device_18_data_user_2,5.638688774107953
2024-10-16_consumer_device_18_data_user_2,4.018227402768917
2024-10-17_consumer_device_18_data_user_2,3.782162000757339
2024-10-18_consumer_device_18_data_user_2,3.6072195536252547
2024-10-19_consumer_device_18_data_user_2,4.269921537368616
2024-10-20_consumer_device_18_data_user_2,3.382783689930444
2024-10-21_consumer_device_18_data_user_2,4.510377639616273
2024-10-22_consumer_device_18_data_user_2,3.827035014163844
2024-10-23_consumer_device_18_data_user_2,3.247987128819046
2024-10-24_consumer_device_18_data_user_2,4.134347122980139
2024-09-24_consumer_device_18_data_user_3,7.281527582587055
2024-09-25_consumer_device_18_data_user_3,4.598712128488324
2024-09-26_consumer_device_18_data_user_3,6.349571767068981
2024-09-27_consumer_device_18_data_user_3,6.584752582836119
2024-09-28_consumer_device_18_data_user_3,8.590864402858136
2024-09-29_consumer_device_18_data_user_3,6.586663323796172
2024-09-30_consumer_device_18_data_user_3,7.9733858908610475
2024-10-01_consumer_device_18_data_user_3,8.611835666121666
2024-10-02_consumer_device_18_data_user_3,8.539415893374182
2024-10-03_consumer_device_18_data_user_3,8.765730407580396
2024-10-04_consumer_device_18_data_user_3,7.966745331106551
2024-10-05_consumer_device_18_data_user_3,6.841048041516421
2024-10-06_consumer_device_18_data_user_3,6.610735962607954
2024-10-07_consumer_device_18_data_user_3,8.374377849126137
2024-10-08_consumer_device_18_data_user_3,5.879003355464488
2024-10-09_consumer_device_18_data_user_3,7.971196467972993
2024-10-10_consumer_device_18_data_user_3,9.213224911792325
2024-10-11_consumer_device_18_data_user_3,8.6141805923999
2024-10-12_consumer_device_18_data_user_3,8.247540065682216
2024-10-13_consumer_device_18_data_user_3,7.667351789669177
2024-10-14_consumer_device_18_data_user_3,8.664129150179699
2024-10-15_consumer_device_18_data_user_3,8.976927496705825
2024-10-16_consumer_device_18_data_user_3,7.6434240493388526
2024-10-17_consumer_device_18_data_user_3,8.104240598134135
2024-10-18_consumer_device_18_data_user_3,8.587852901334601
2024-10-19_consumer_device_18_data_user_3,8.54645533460882
2024-10-20_consumer_device_18_data_user_3,7.433532666038444
2024-10-21_consumer_device_18_data_user_3,7.959765770542957
2024-10-22_consumer_device_18_data_user_3,8.13811634202782
2024-10-23_consumer_device_18_data_user_3,7.545646957421322
2024-10-24_consumer_device_18_data_user_3,8.739554596046068
2024-09-24_consumer_device_18_data_user_4,16.285070673804157
2024-09-25_consumer_device_18_data_user_4,15.99171495811729
2024-09-26_consumer_device_18_data_user_4,16.23035095487008
2024-09-27_consumer_device_18_data_user_4,16.72235091749854
2024-09-28_consumer_device_18_data_user_4,17.629322102761453
2024-09-29_consumer_device_18_data_user_4,19.191185644601624
2024-09-30_consumer_device_18_data_user_4,19.780979574967887
2024-10-01_consumer_device_18_data_user_4,19.77317250381595
2024-10-02_consumer_device_18_data_user_4,20.79433676377484
2024-10-03_consumer_device_18_data_user_4,21.98143076825771
2024-10-04_consumer_device_18_data_user_4,19.90173945793404
2024-10-05_consumer_device_18_data_user_4,15.19220743177928
2024-10-06_consumer_device_18_data_user_4,18.886495620345773
2024-10-07_consumer_device_18_data_user_4,23.724498672365485
2024-10-08_consumer_device_18_data_user_4,22.339446701672408
2024-10-09_consumer_device_18_data_user_4,19.824207823836954
2024-10-10_consumer_device_18_data_user_4,22.84968188307974
2024-10-11_consumer_device_18_data_user_4,21.856789388104897
2024-10-12_consumer_device_18_data_user_4,21.02293693789868
2024-10-13_consumer_device_18_data_user_4,21.84109472749156
2024-10-14_consumer_device_18_data_user_4,21.172081723890084
2024-10-15_consumer_device_18_data_user_4,23.32760243811091
2024-10-16_consumer_device_18_data_user_4,20.120273211181903
2024-10-17_consumer_device_18_data_user_4,21.386527881205314
2024-10-18_consumer_device_18_data_user_4,21.449236758720623
2024-10-19_consumer_device_18_data_user_4,21.714352343552303
2024-10-20_consumer_device_18_data_user_4,20.545493867109485
2024-10-21_consumer_device_18_data_user_4,19.497952869860587
2024-10-22_consumer_device_18_data_user_4,20.150817524666586
2024-10-23_consumer_device_18_data_user_4,19.193786524818663
2024-10-24_consumer_device_18_data_user_4,21.39171474625075
2024-09-24_consumer_device_18_data_user_5,19.357155225638564
2024-09-25_consumer_device_18_data_user_5,17.868126678169812
2024-09-26_consumer_device_18_data_user_5,13.024292645348353
2024-09-27_consumer_device_18_data_user_5,14.875618104889375
2024-09-28_consumer_device_18_data_user_5,20.03849736698285
2024-09-29_consumer_device_18_data_user_5,18.46377567429796
2024-09-30_consumer_device_18_data_user_5,19.328075358286195
2024-10-01_consumer_device_18_data_user_5,18.30971141341087
2024-10-02_consumer_device_18_data_user_5,19.21120341152054
2024-10-03_consumer_device_18_data_user_5,20.48506297594163
2024-10-04_consumer_device_18_data_user_5,19.686391064597196
2024-10-05_consumer_device_18_data_user_5,15.712600921783691
2024-10-06_consumer_device_18_data_user_5,17.852635009913726
2024-10-07_consumer_device_18_data_user_5,24.98656352517059
2024-10-08_consumer_device_18_data_user_5,20.758449943841086
2024-10-09_consumer_device_18_data_user_5,22.40735589313852
2024-10-10_consumer_device_18_data_user_5,23.072868201836947
2024-10-11_consumer_device_18_data_user_5,20.891836203175277
2024-10-12_consumer_device_18_data_user_5,20.67158562118892
2024-10-13_consumer_device_18_data_user_5,19.86375598309195
2024-10-14_consumer_device_18_data_user_5,21.779632077574128
2024-10-15_consumer_device_18_data_user_5,22.007165527914005
2024-10-16_consumer_device_18_data_user_5,22.232480110615278
2024-10-17_consumer_device_18_data_user_5,21.35150311092765
2024-10-18_consumer_device_18_data_user_5,21.431250095890707
2024-10-19_consumer_device_18_data_user_5,21.257764533265743
2024-10-20_consumer_device_18_data_user_5,18.536286945114536
2024-10-21_consumer_device_18_data_user_5,18.327957791181312
2024-10-22_consumer_device_18_data_user_5,20.856771813914097
2024-10-23_consumer_device_18_data_user_5,20.763449443577404
2024-10-24_consumer_device_18_data_user_5,21.716912262806144
2024-09-24_consumer_device_18_data_user_6,16.42793525897664
2024-09-25_consumer_device_18_data_user_6,17.18201934214047
2024-09-26_consumer_device_18_data_user_6,13.037870643161524
2024-09-27_consumer_device_18_data_user_6,15.981487801830639
2024-09-28_consumer_device_18_data_user_6,15.711519493271645
2024-09-29_consumer_device_18_data_user_6,15.175169567766131
2024-09-30_consumer_device_18_data_user_6,19.491913635861923
2024-10-01_consumer_device_18_data_user_6,17.87557543799499
2024-10-02_consumer_device_18_data_user_6,18.68728754802843
2024-10-03_consumer_device_18_data_user_6,20.775754955792205
2024-10-04_consumer_device_18_data_user_6,16.70312340279294
2024-10-05_consumer_device_18_data_user_6,14.280829937032323
2024-10-06_consumer_device_18_data_user_6,15.775309601745217
2024-10-07_consumer_device_18_data_user_6,23.89485735724439
2024-10-08_consumer_device_18_data_user_6,24.236849684877875
2024-10-09_consumer_device_18_data_user_6,19.743191579535058
2024-10-10_consumer_device_18_data_user_6,21.593240080393024
2024-10-11_consumer_device_18_data_user_6,19.457773940660083
2024-10-12_consumer_device_18_data_user_6,18.22500982053614
2024-10-13_consumer_device_18_data_user_6,18.093165639758432
2024-10-14_consumer_device_18_data_user_6,19.794259446158424
2024-10-15_consumer_device_18_data_user_6,21.117146143372796
2024-10-16_consumer_device_18_data_user_6,19.370585630380944
2024-10-17_consumer_device_18_data_user_6,21.23341014451245
2024-10-18_consumer_device_18_data_user_6,19.215378926858044
2024-10-19_consumer_device_18_data_user_6,19.24304709242962
2024-10-20_consumer_device_18_data_user_6,17.84829250881013
2024-10-21_consumer_device_18_data_user_6,19.086738928855954
2024-10-22_consumer_device_18_data_user_6,18.7728419257444
2024-10-23_consumer_device_18_data_user_6,18.063269913066353
2024-10-24_consumer_device_18_data_user_6,19.572485308674047
2024-09-24_consumer_device_18_data_user_7,48.121335661205535
2024-09-25_consumer_device_18_data_user_7,45.3952031212568
2024-09-26_consumer_device_18_data_user_7,42.92681833671915
2024-09-27_consumer_device_18_data_user_7,51.733654912738395
2024-09-28_consumer_device_18_data_user_7,43.57468456533154
2024-09-29_consumer_device_18_data_user_7,45.73722199369801
2024-09-30_consumer_device_18_data_user_7,46.042548147889164
2024-10-01_consumer_device_18_data_user_7,45.347918721313455
2024-10-02_consumer_device_18_data_user_7,46.13122486750157
2024-10-03_consumer_device_18_data_user_7,47.99381275576274
2024-10-04_consumer_device_18_data_user_7,46.46746179914876
2024-10-05_consumer_device_18_data_user_7,41.01558527187539
2024-10-06_consumer_device_18_data_user_7,45.13646165699925
2024-10-07_consumer_device_18_data_user_7,51.92921527355082
2024-10-08_consumer_device_18_data_user_7,54.532890056823064
2024-10-09_consumer_device_18_data_user_7,45.37753530853253
2024-10-10_consumer_device_18_data_user_7,49.24923919024479
2024-10-11_consumer_device_18_data_user_7,46.7582865237867
2024-10-12_consumer_device_18_data_user_7,46.22513700971585
2024-10-13_consumer_device_18_data_user_7,46.722922944049486
2024-10-14_consumer_device_18_data_user_7,48.27005911105252
2024-10-15_consumer_device_18_data_user_7,46.78662148501269
2024-10-16_consumer_device_18_data_user_7,47.85612781209065
2024-10-17_consumer_device_18_data_user_7,49.41302336591228
2024-10-18_consumer_device_18_data_user_7,44.812741362783356
2024-10-19_consumer_device_18_data_user_7,46.402321435475805
2024-10-20_consumer_device_18_data_user_7,46.629872952628766
2024-10-21_consumer_device_18_data_user_7,44.07939431661098
2024-10-22_consumer_device_18_data_user_7,47.21039037210872
2024-10-23_consumer_device_18_data_user_7,46.38388294876037
2024-10-24_consumer_device_18_data_user_7,48.29540180196135
2024-09-24_consumer_device_18_data_user_8,47.602608728893564
2024-09-25_consumer_device_18_data_user_8,47.92129785590538
2024-09-26_consumer_device_18_data_user_8,43.47334889977643
2024-09-27_consumer_device_18_data_user_8,50.53987443000021
2024-09-28_consumer_device_18_data_user_8,44.055881149685256
2024-09-29_consumer_device_18_data_user_8,45.25068467836207
2024-09-30_consumer_device_18_data_user_8,44.67752882348333
2024-10-01_consumer_device_18_data_user_8,44.2858132405106
2024-10-02_consumer_device_18_data_user_8,46.20293866269469
2024-10-03_consumer_device_18_data_user_8,47.72234255922009
2024-10-04_consumer_device_18_data_user_8,46.994472810572944
2024-10-05_consumer_device_18_data_user_8,39.66252559554257
2024-10-06_consumer_device_18_data_user_8,45.034046144716
2024-10-07_consumer_device_18_data_user_8,49.415357988753115
2024-10-08_consumer_device_18_data_user_8,49.1419870495967
2024-10-09_consumer_device_18_data_user_8,43.92006271601031
2024-10-10_consumer_device_18_data_user_8,49.298004828661604
2024-10-11_consumer_device_18_data_user_8,45.04143056342682
2024-10-12_consumer_device_18_data_user_8,45.34241869224817
2024-10-13_consumer_device_18_data_user_8,47.14989948829648
2024-10-14_consumer_device_18_data_user_8,47.8423160956479
2024-10-15_consumer_device_18_data_user_8,45.85896796647394
2024-10-16_consumer_device_18_data_user_8,47.48419064872263
2024-10-17_consumer_device_18_data_user_8,48.38752036875407
2024-10-18_consumer_device_18_data_user_8,42.62060781563272
2024-10-19_consumer_device_18_data_user_8,44.54770421919981
2024-10-20_consumer_device_18_data_user_8,47.82740990995889
2024-10-21_consumer_device_18_data_user_8,42.378650010916466
2024-10-22_consumer_device_18_data_user_8,47.27624290178553
2024-10-23_consumer_device_18_data_user_8,44.69698513124868
2024-10-24_consumer_device_18_data_user_8,47.46091233628151
2024-09-24_consumer_device_18_data_user_9,47.17408093563555
2024-09-25_consumer_device_18_data_user_9,41.73723442842805
2024-09-26_consumer_device_18_data_user_9,38.80614749412026
2024-09-27_consumer_device_18_data_user_9,39.92843503270357
2024-09-28_consumer_device_18_data_user_9,38.93814973707012
2024-09-29_consumer_device_18_data_user_9,41.358109006342104
2024-09-30_consumer_device_18_data_user_9,44.84585687411557
2024-10-01_consumer_device_18_data_user_9,43.48483925658067
2024-10-02_consumer_device_18_data_user_9,44.44334417107585
2024-10-03_consumer_device_18_data_user_9,45.45378472993335
2024-10-04_consumer_device_18_data_user_9,45.34169030852344
2024-10-05_consumer_device_18_data_user_9,40.994597650802035
2024-10-06_consumer_device_18_data_user_9,41.090514923141484
2024-10-07_consumer_device_18_data_user_9,43.93131398485996
2024-10-08_consumer_device_18_data_user_9,44.366732297174806
2024-10-09_consumer_device_18_data_user_9,42.59928217536474
2024-10-10_consumer_device_18_data_user_9,46.67070984443604
2024-10-11_consumer_device_18_data_user_9,43.50307285621735
2024-10-12_consumer_device_18_data_user_9,43.680358752251685
2024-10-13_consumer_device_18_data_user_9,43.944805938699986
2024-10-14_consumer_device_18_data_user_9,46.89395170756339
2024-10-15_consumer_device_18_data_user_9,44.91584233365141
2024-10-16_consumer_device_18_data_user_9,44.413496081054376
2024-10-17_consumer_device_18_data_user_9,44.493684419354516
2024-10-18_consumer_device_18_data_user_9,41.74963830361895
2024-10-19_consumer_device_18_data_user_9,43.3614505971197
2024-10-20_consumer_device_18_data_user_9,43.69800495472583
2024-10-21_consumer_device_18_data_user_9,43.316284281206556
2024-10-22_consumer_device_18_data_user_9,44.59415741654828
2024-10-23_consumer_device_18_data_user_9,41.78512312675275
2024-10-24_consumer_device_18_data_user_9,44.65933530047391
2024-09-24_consumer_device_21_data_user_1,7.761537613350471
2024-09-25_consumer_device_21_data_user_1,6.436266919655803
2024-09-26_consumer_device_21_data_user_1,6.04480903547263
2024-09-27_consumer_device_21_data_user_1,5.970699744364411
2024-09-28_consumer_device_21_data_user_1,6.601778017618629
2024-09-29_consumer_device_21_data_user_1,5.480534000492495
2024-09-30_consumer_device_21_data_user_1,5.214728228529183
2024-10-01_consumer_device_21_data_user_1,4.26705022779144
2024-10-02_consumer_device_21_data_user_1,4.088468301485827
2024-10-03_consumer_device_21_data_user_1,7.08401162461031
2024-10-04_consumer_device_21_data_user_1,5.7574626791290955
2024-10-05_consumer_device_21_data_user_1,3.735068521022375
2024-10-06_consumer_device_21_data_user_1,6.7824726099649215
2024-10-07_consumer_device_21_data_user_1,7.447127338473209
2024-10-08_consumer_device_21_data_user_1,4.421820671892349
2024-10-09_consumer_device_21_data_user_1,5.0212416699633575
2024-10-10_consumer_device_21_data_user_1,7.030881678477361
2024-10-11_consumer_device_21_data_user_1,6.632677149471939
2024-10-12_consumer_device_21_data_user_1,6.954086370168669
2024-10-13_consumer_device_21_data_user_1,6.183074502339481
2024-10-14_consumer_device_21_data_user_1,5.319016701337561
2024-10-15_consumer_device_21_data_user_1,7.2678058453083345
2024-10-16_consumer_device_21_data_user_1,4.090955499624366
2024-10-17_consumer_device_21_data_user_1,6.01237177043581
2024-10-18_consumer_device_21_data_user_1,8.800895970335139
2024-10-19_consumer_device_21_data_user_1,8.156345166259252
2024-10-20_consumer_device_21_data_user_1,5.998520887979942
2024-10-21_consumer_device_21_data_user_1,7.272740943067118
2024-10-22_consumer_device_21_data_user_1,5.121843953230956
2024-10-23_consumer_device_21_data_user_1,4.587381691968947
2024-10-24_consumer_device_21_data_user_1,6.920284431075112
2024-09-24_consumer_device_21_data_user_10,27.964214858532646
2024-09-25_consumer_device_21_data_user_10,29.246547467526664
2024-09-26_consumer_device_21_data_user_10,29.859736768422255
2024-09-27_consumer_device_21_data_user_10,31.26169905864324
2024-09-28_consumer_device_21_data_user_10,23.224358412173306
2024-09-29_consumer_device_21_data_user_10,23.686829533015416
2024-09-30_consumer_device_21_data_user_10,20.24539767138229
2024-10-01_consumer_device_21_data_user_10,20.54252623801116
2024-10-02_consumer_device_21_data_user_10,22.05771507964594
2024-10-03_consumer_device_21_data_user_10,24.245886724763146
2024-10-04_consumer_device_21_data_user_10,24.57905672030083
2024-10-05_consumer_device_21_data_user_10,23.159197787332886
2024-10-06_consumer_device_21_data_user_10,26.577121202205927
2024-10-07_consumer_device_21_data_user_10,22.471664196732988
2024-10-08_consumer_device_21_data_user_10,24.136443610540603
2024-10-09_consumer_device_21_data_user_10,19.888838365252354
2024-10-10_consumer_device_21_data_user_10,22.549225945539163
2024-10-11_consumer_device_21_data_user_10,21.646721095494403
2024-10-12_consumer_device_21_data_user_10,23.501003745229493
2024-10-13_consumer_device_21_data_user_10,23.89954445991447
2024-10-14_consumer_device_21_data_user_10,20.82303756115731
2024-10-15_consumer_device_21_data_user_10,21.132358554575404
2024-10-16_consumer_device_21_data_user_10,21.837482951235724
2024-10-17_consumer_device_21_data_user_10,22.064208592636827
2024-10-18_consumer_device_21_data_user_10,23.603023005787264
2024-10-19_consumer_device_21_data_user_10,24.322536278014038
2024-10-20_consumer_device_21_data_user_10,26.198200973581784
2024-10-21_consumer_device_21_data_user_10,22.632013482268405
2024-10-22_consumer_device_21_data_user_10,22.40363726960548
2024-10-23_consumer_device_21_data_user_10,21.273892799219265
2024-10-24_consumer_device_21_data_user_10,22.676840227618005
2024-09-24_consumer_device_21_data_user_11,0.0
2024-09-25_consumer_device_21_data_user_11,0.2949010445645014
2024-09-26_consumer_device_21_data_user_11,1.8070309170179168
2024-09-27_consumer_device_21_data_user_11,1.8451828159149852
2024-09-28_consumer_device_21_data_user_11,0.37012442694094144
2024-09-29_consumer_device_21_data_user_11,0.0
2024-09-30_consumer_device_21_data_user_11,0.0
2024-10-01_consumer_device_21_data_user_11,0.0
2024-10-02_consumer_device_21_data_user_11,0.0
2024-10-03_consumer_device_21_data_user_11,0.0
2024-10-04_consumer_device_21_data_user_11,0.0
2024-10-05_consumer_device_21_data_user_11,0.0
2024-10-06_consumer_device_21_data_user_11,0.0
2024-10-07_consumer_device_21_data_user_11,0.0
2024-10-08_consumer_device_21_data_user_11,0.03369263626397642
2024-10-09_consumer_device_21_data_user_11,0.0
2024-10-10_consumer_device_21_data_user_11,0.0
2024-10-11_consumer_device_21_data_user_11,0.0
2024-10-12_consumer_device_21_data_user_11,0.0
2024-10-13_consumer_device_21_data_user_11,0.0
2024-10-14_consumer_device_21_data_user_11,0.0
2024-10-15_consumer_device_21_data_user_11,0.0
2024-10-16_consumer_device_21_data_user_11,0.0
2024-10-17_consumer_device_21_data_user_11,0.0
2024-10-18_consumer_device_21_data_user_11,0.0
2024-10-19_consumer_device_21_data_user_11,0.0
2024-10-20_consumer_device_21_data_user_11,0.28587524208386683
2024-10-21_consumer_device_21_data_user_11,0.0
2024-10-22_consumer_device_21_data_user_11,0.0
2024-10-23_consumer_device_21_data_user_11,0.4046827556631092
2024-10-24_consumer_device_21_data_user_11,0.0
2024-09-24_consumer_device_21_data_user_12,0.2243477555456448
2024-09-25_consumer_device_21_data_user_12,0.0
2024-09-26_consumer_device_21_data_user_12,0.7831597760370187
2024-09-27_consumer_device_21_data_user_12,1.5240809849361476
2024-09-28_consumer_device_21_data_user_12,0.8353301343410233
2024-09-29_consumer_device_21_data_user_12,0.958383549589301
2024-09-30_consumer_device_21_data_user_12,0.0
2024-10-01_consumer_device_21_data_user_12,0.1035312764403252
2024-10-02_consumer_device_21_data_user_12,0.016264596246023846
2024-10-03_consumer_device_21_data_user_12,0.8414739207043577
2024-10-04_consumer_device_21_data_user_12,0.0
2024-10-05_consumer_device_21_data_user_12,0.0
2024-10-06_consumer_device_21_data_user_12,1.0856986153365977
2024-10-07_consumer_device_21_data_user_12,1.5501425958179493
2024-10-08_consumer_device_21_data_user_12,0.8392595677961292
2024-10-09_consumer_device_21_data_user_12,0.08049944794218118
2024-10-10_consumer_device_21_data_user_12,0.13287435762685104
2024-10-11_consumer_device_21_data_user_12,0.06105336702648627
2024-10-12_consumer_device_21_data_user_12,0.475851773437373
2024-10-13_consumer_device_21_data_user_12,0.2808016764701493
2024-10-14_consumer_device_21_data_user_12,0.1286053506902878
2024-10-15_consumer_device_21_data_user_12,0.1914716967085311
2024-10-16_consumer_device_21_data_user_12,0.4081136994736188
2024-10-17_consumer_device_21_data_user_12,0.9715329909876883
2024-10-18_consumer_device_21_data_user_12,0.848286716149115
2024-10-19_consumer_device_21_data_user_12,0.7034962852225964
2024-10-20_consumer_device_21_data_user_12,0.8751179572369493
2024-10-21_consumer_device_21_data_user_12,1.3098519272403994
2024-10-22_consumer_device_21_data_user_12,0.6091961467452993
2024-10-23_consumer_device_21_data_user_12,1.0259537060054496
2024-10-24_consumer_device_21_data_user_12,0.5662037465161534
2024-09-24_consumer_device_21_data_user_13,9.34534148736622
2024-09-25_consumer_device_21_data_user_13,8.65671017968282
2024-09-26_consumer_device_21_data_user_13,9.449311355682946
2024-09-27_consumer_device_21_data_user_13,8.822601471662496
2024-09-28_consumer_device_21_data_user_13,8.370919766343755
2024-09-29_consumer_device_21_data_user_13,7.503934399547286
2024-09-30_consumer_device_21_data_user_13,7.047655992057833
2024-10-01_consumer_device_21_data_user_13,7.214770617836854
2024-10-02_consumer_device_21_data_user_13,6.9477485922486295
2024-10-03_consumer_device_21_data_user_13,8.103977945934783
2024-10-04_consumer_device_21_data_user_13,6.7792390585975255
2024-10-05_consumer_device_21_data_user_13,6.854456031554068
2024-10-06_consumer_device_21_data_user_13,8.17689836256796
2024-10-07_consumer_device_21_data_user_13,10.021782537546102
2024-10-08_consumer_device_21_data_user_13,7.838069240151086
2024-10-09_consumer_device_21_data_user_13,7.616715535070379
2024-10-10_consumer_device_21_data_user_13,7.725053325819266
2024-10-11_consumer_device_21_data_user_13,8.162944462637025
2024-10-12_consumer_device_21_data_user_13,8.768880191783824
2024-10-13_consumer_device_21_data_user_13,7.929685435213156
2024-10-14_consumer_device_21_data_user_13,7.570596748461579
2024-10-15_consumer_device_21_data_user_13,8.312124031723135
2024-10-16_consumer_device_21_data_user_13,7.4406311377819625
2024-10-17_consumer_device_21_data_user_13,7.212518792430354
2024-10-18_consumer_device_21_data_user_13,9.322430816925637
2024-10-19_consumer_device_21_data_user_13,9.94339388745584
2024-10-20_consumer_device_21_data_user_13,8.184808392733272
2024-10-21_consumer_device_21_data_user_13,9.2548316619339
2024-10-22_consumer_device_21_data_user_13,7.502927456907092
2024-10-23_consumer_device_21_data_user_13,8.706314888127968
2024-10-24_consumer_device_21_data_user_13,8.187903096239898
2024-09-24_consumer_device_21_data_user_2,0.10889857403835303
2024-09-25_consumer_device_21_data_user_2,2.504529638417811
2024-09-26_consumer_device_21_data_user_2,3.483643237366931
2024-09-27_consumer_device_21_data_user_2,3.444618472953619
2024-09-28_consumer_device_21_data_user_2,0.10054833761717524
2024-09-29_consumer_device_21_data_user_2,0.0
2024-09-30_consumer_device_21_data_user_2,0.0
2024-10-01_consumer_device_21_data_user_2,0.06018478952907828
2024-10-02_consumer_device_21_data_user_2,0.5771561206124514
2024-10-03_consumer_device_21_data_user_2,0.0
2024-10-04_consumer_device_21_data_user_2,0.3400182283776618
2024-10-05_consumer_device_21_data_user_2,0.49551232380385507
2024-10-06_consumer_device_21_data_user_2,0.0
2024-10-07_consumer_device_21_data_user_2,0.0
2024-10-08_consumer_device_21_data_user_2,0.0
2024-10-09_consumer_device_21_data_user_2,0.0
2024-10-10_consumer_device_21_data_user_2,0.0
2024-10-11_consumer_device_21_data_user_2,0.0
2024-10-12_consumer_device_21_data_user_2,0.0
2024-10-13_consumer_device_21_data_user_2,0.0
2024-10-14_consumer_device_21_data_user_2,0.02216119645396726
2024-10-15_consumer_device_21_data_user_2,0.0
2024-10-16_consumer_device_21_data_user_2,0.17669846461269312
2024-10-17_consumer_device_21_data_user_2,0.05149340181552527
2024-10-18_consumer_device_21_data_user_2,0.0
2024-10-19_consumer_device_21_data_user_2,0.0
2024-10-20_consumer_device_21_data_user_2,0.24646002926434693
2024-10-21_consumer_device_21_data_user_2,0.0
2024-10-22_consumer_device_21_data_user_2,0.33376314312267974
2024-10-23_consumer_device_21_data_user_2,0.0
2024-10-24_consumer_device_21_data_user_2,0.0
2024-09-24_consumer_device_21_data_user_3,31.3078179800218
2024-09-25_consumer_device_21_data_user_3,29.968039995151816
2024-09-26_consumer_device_21_data_user_3,34.0577682101836
2024-09-27_consumer_device_21_data_user_3,32.54203870368548
2024-09-28_consumer_device_21_data_user_3,28.874811801813177
2024-09-29_consumer_device_21_data_user_3,29.49405954742819
2024-09-30_consumer_device_21_data_user_3,25.783143370506806
2024-10-01_consumer_device_21_data_user_3,25.83245081401936
2024-10-02_consumer_device_21_data_user_3,26.545410422270646
2024-10-03_consumer_device_21_data_user_3,27.81878055470897
2024-10-04_consumer_device_21_data_user_3,28.188433223792945
2024-10-05_consumer_device_21_data_user_3,27.087576823661912
2024-10-06_consumer_device_21_data_user_3,31.043094117103717
2024-10-07_consumer_device_21_data_user_3,29.422472766729335
2024-10-08_consumer_device_21_data_user_3,24.205831513527627
2024-10-09_consumer_device_21_data_user_3,26.864684384798363
2024-10-10_consumer_device_21_data_user_3,27.63387662986254
2024-10-11_consumer_device_21_data_user_3,26.25677272999415
2024-10-12_consumer_device_21_data_user_3,27.84195263774502
2024-10-13_consumer_device_21_data_user_3,29.10895510906764
2024-10-14_consumer_device_21_data_user_3,26.204183325788016
2024-10-15_consumer_device_21_data_user_3,25.515988882549383
2024-10-16_consumer_device_21_data_user_3,27.114253725135985
2024-10-17_consumer_device_21_data_user_3,28.60390760920221
2024-10-18_consumer_device_21_data_user_3,28.32397156004603
2024-10-19_consumer_device_21_data_user_3,29.946689305990255
2024-10-20_consumer_device_21_data_user_3,30.56970486910722
2024-10-21_consumer_device_21_data_user_3,27.136313293379114
2024-10-22_consumer_device_21_data_user_3,26.639818877397907
2024-10-23_consumer_device_21_data_user_3,27.42710764927675
2024-10-24_consumer_device_21_data_user_3,30.43246555323352
2024-09-24_consumer_device_21_data_user_4,0.06708997102272211
2024-09-25_consumer_device_21_data_user_4,2.229470829901782
2024-09-26_consumer_device_21_data_user_4,2.4146999179500557
2024-09-27_consumer_device_21_data_user_4,3.826186983530172
2024-09-28_consumer_device_21_data_user_4,0.2542600527219875
2024-09-29_consumer_device_21_data_user_4,0.0
2024-09-30_consumer_device_21_data_user_4,0.0
2024-10-01_consumer_device_21_data_user_4,0.0
2024-10-02_consumer_device_21_data_user_4,0.0
2024-10-03_consumer_device_21_data_user_4,0.0
2024-10-04_consumer_device_21_data_user_4,0.0
